user_id,product_id,category,quantity,sale_date,batch_id
32,2,Cold Drink,3,2024-04-06,43
8,6,Flour,4,2024-04-06,90
44,9,Mango Juice,2,2024-04-06,19
26,4,Soup,1,2024-04-06,63
39,2,Cold Drink,4,2024-04-06,69
48,5,Rice,4,2024-04-06,100
50,2,Cold Drink,4,2024-04-06,29
13,5,Rice,3,2024-04-06,69
28,9,Mango Juice,2,2024-04-06,85
17,1,Ice Cream,2,2024-04-06,46
30,10,Blanket,1,2024-04-06,84
15,6,Flour,3,2024-04-06,19
12,9,Mango Juice,2,2024-04-06,92
14,7,Milk,5,2024-04-06,91
27,3,Heater,1,2024-04-06,30
29,5,Rice,3,2024-04-06,12
2,3,Heater,1,2024-04-06,77
16,2,Cold Drink,2,2024-04-06,35
25,6,Flour,4,2024-04-06,68
4,3,Heater,1,2024-04-06,69
43,8,Shampoo,3,2024-04-06,40
20,9,Mango Juice,5,2024-04-06,42
48,8,Shampoo,2,2024-04-06,88
44,9,Mango Juice,3,2024-04-06,1
48,1,Ice Cream,3,2024-04-06,66
14,7,Milk,3,2024-04-06,50
23,5,Rice,1,2024-04-06,61
19,10,Blanket,1,2024-04-06,75
46,2,Cold Drink,4,2024-04-06,72
16,8,Shampoo,3,2024-04-06,11
42,3,Heater,2,2024-04-06,20
31,10,Blanket,1,2024-04-06,84
14,5,Rice,3,2024-04-06,47
40,8,Shampoo,2,2024-04-06,79
10,4,Soup,1,2024-04-06,98
1,1,Ice Cream,4,2024-04-06,76
8,6,Flour,1,2024-04-06,84
11,6,Flour,4,2024-04-06,28
47,6,Flour,3,2024-04-06,90
1,6,Flour,5,2024-04-06,70
4,9,Mango Juice,1,2024-04-06,84
6,9,Mango Juice,3,2024-04-06,68
27,8,Shampoo,5,2024-04-06,88
39,3,Heater,1,2024-04-06,15
41,2,Cold Drink,2,2024-04-06,52
9,6,Flour,3,2024-04-06,6
28,2,Cold Drink,4,2024-04-06,10
42,7,Milk,1,2024-04-06,48
13,2,Cold Drink,5,2024-04-06,6
23,5,Rice,4,2024-04-06,47
13,5,Rice,2,2024-04-06,3
13,10,Blanket,1,2024-04-06,99
14,7,Milk,4,2024-04-06,35
11,2,Cold Drink,3,2024-04-06,20
18,3,Heater,1,2024-04-06,79
17,8,Shampoo,2,2024-04-06,42
31,5,Rice,2,2024-04-06,32
33,2,Cold Drink,3,2024-04-06,62
50,1,Ice Cream,2,2024-04-06,7
31,9,Mango Juice,2,2024-04-06,13
17,2,Cold Drink,2,2024-04-07,68
44,2,Cold Drink,3,2024-04-07,70
25,5,Rice,2,2024-04-07,40
17,5,Rice,2,2024-04-07,5
19,5,Rice,3,2024-04-07,21
1,9,Mango Juice,4,2024-04-07,51
18,2,Cold Drink,3,2024-04-07,19
33,2,Cold Drink,1,2024-04-07,48
2,8,Shampoo,3,2024-04-07,95
36,1,Ice Cream,3,2024-04-07,46
21,10,Blanket,2,2024-04-07,43
46,8,Shampoo,2,2024-04-07,89
21,6,Flour,2,2024-04-07,36
39,2,Cold Drink,4,2024-04-07,51
46,8,Shampoo,4,2024-04-07,18
29,5,Rice,4,2024-04-07,84
5,7,Milk,4,2024-04-07,88
23,8,Shampoo,5,2024-04-07,86
35,2,Cold Drink,5,2024-04-07,74
13,9,Mango Juice,5,2024-04-07,91
41,5,Rice,3,2024-04-07,69
31,2,Cold Drink,4,2024-04-07,49
47,8,Shampoo,3,2024-04-07,2
37,8,Shampoo,4,2024-04-07,16
19,3,Heater,1,2024-04-07,48
28,9,Mango Juice,1,2024-04-07,71
2,7,Milk,3,2024-04-07,83
20,4,Soup,1,2024-04-07,7
42,3,Heater,1,2024-04-07,86
44,2,Cold Drink,1,2024-04-07,26
47,8,Shampoo,1,2024-04-07,33
7,8,Shampoo,2,2024-04-07,60
11,6,Flour,4,2024-04-07,48
33,6,Flour,5,2024-04-07,44
5,5,Rice,5,2024-04-07,48
16,5,Rice,4,2024-04-07,40
10,6,Flour,4,2024-04-07,92
21,10,Blanket,1,2024-04-07,36
38,6,Flour,3,2024-04-07,73
44,2,Cold Drink,5,2024-04-07,33
38,8,Shampoo,2,2024-04-07,79
3,2,Cold Drink,2,2024-04-07,85
8,9,Mango Juice,3,2024-04-07,79
32,4,Soup,2,2024-04-07,68
30,6,Flour,5,2024-04-07,46
20,7,Milk,2,2024-04-07,96
34,8,Shampoo,2,2024-04-07,12
26,1,Ice Cream,2,2024-04-07,81
9,2,Cold Drink,3,2024-04-07,90
46,1,Ice Cream,2,2024-04-07,28
49,2,Cold Drink,2,2024-04-07,54
19,10,Blanket,1,2024-04-07,63
27,8,Shampoo,4,2024-04-07,48
23,1,Ice Cream,2,2024-04-07,92
24,6,Flour,2,2024-04-07,30
5,6,Flour,2,2024-04-07,100
31,5,Rice,3,2024-04-07,36
8,5,Rice,2,2024-04-07,26
36,10,Blanket,1,2024-04-07,92
49,4,Soup,2,2024-04-07,12
24,7,Milk,2,2024-04-07,51
15,2,Cold Drink,2,2024-04-07,14
42,1,Ice Cream,5,2024-04-07,71
45,8,Shampoo,2,2024-04-07,39
50,7,Milk,3,2024-04-07,75
2,1,Ice Cream,4,2024-04-07,9
40,8,Shampoo,2,2024-04-07,48
27,4,Soup,2,2024-04-07,33
32,2,Cold Drink,5,2024-04-07,49
40,6,Flour,2,2024-04-07,1
29,2,Cold Drink,1,2024-04-07,50
40,2,Cold Drink,1,2024-04-07,96
5,8,Shampoo,4,2024-04-07,13
30,8,Shampoo,4,2024-04-07,12
7,2,Cold Drink,2,2024-04-07,53
19,3,Heater,1,2024-04-07,30
9,9,Mango Juice,2,2024-04-07,79
27,10,Blanket,1,2024-04-07,52
21,8,Shampoo,3,2024-04-07,40
21,3,Heater,1,2024-04-07,95
35,7,Milk,3,2024-04-07,44
32,7,Milk,2,2024-04-07,88
29,8,Shampoo,2,2024-04-07,76
28,1,Ice Cream,4,2024-04-07,5
13,10,Blanket,1,2024-04-07,91
31,6,Flour,4,2024-04-07,24
1,8,Shampoo,5,2024-04-07,59
38,1,Ice Cream,3,2024-04-07,46
42,1,Ice Cream,2,2024-04-07,78
38,2,Cold Drink,2,2024-04-07,24
36,8,Shampoo,3,2024-04-07,2
14,10,Blanket,2,2024-04-07,48
23,7,Milk,2,2024-04-07,90
44,5,Rice,4,2024-04-07,7
29,4,Soup,1,2024-04-07,77
4,5,Rice,3,2024-04-07,98
14,6,Flour,1,2024-04-08,91
5,1,Ice Cream,5,2024-04-08,1
15,6,Flour,1,2024-04-08,2
18,9,Mango Juice,3,2024-04-08,3
37,6,Flour,2,2024-04-08,79
42,6,Flour,3,2024-04-08,34
29,3,Heater,1,2024-04-08,64
33,5,Rice,2,2024-04-08,28
39,8,Shampoo,1,2024-04-08,37
12,9,Mango Juice,4,2024-04-08,22
9,1,Ice Cream,3,2024-04-08,46
7,6,Flour,3,2024-04-08,31
33,5,Rice,4,2024-04-08,69
2,2,Cold Drink,2,2024-04-08,47
49,8,Shampoo,4,2024-04-08,60
19,7,Milk,5,2024-04-08,72
6,1,Ice Cream,1,2024-04-08,1
47,7,Milk,5,2024-04-08,1
27,5,Rice,4,2024-04-08,74
27,6,Flour,3,2024-04-08,30
8,1,Ice Cream,3,2024-04-08,84
7,1,Ice Cream,5,2024-04-08,4
41,10,Blanket,1,2024-04-08,41
41,1,Ice Cream,5,2024-04-08,86
47,8,Shampoo,2,2024-04-08,33
36,6,Flour,3,2024-04-08,19
9,6,Flour,2,2024-04-08,90
45,8,Shampoo,2,2024-04-08,88
46,6,Flour,5,2024-04-08,12
10,7,Milk,2,2024-04-08,25
43,4,Soup,1,2024-04-08,91
47,9,Mango Juice,4,2024-04-08,56
26,5,Rice,3,2024-04-08,18
42,9,Mango Juice,3,2024-04-08,92
12,2,Cold Drink,4,2024-04-08,50
17,1,Ice Cream,4,2024-04-08,99
17,9,Mango Juice,3,2024-04-08,89
7,1,Ice Cream,1,2024-04-08,93
33,1,Ice Cream,2,2024-04-08,97
38,9,Mango Juice,3,2024-04-08,11
1,6,Flour,2,2024-04-08,82
43,6,Flour,3,2024-04-08,50
24,8,Shampoo,1,2024-04-08,43
44,9,Mango Juice,2,2024-04-08,11
15,8,Shampoo,3,2024-04-08,24
6,2,Cold Drink,3,2024-04-08,52
1,9,Mango Juice,4,2024-04-08,50
2,5,Rice,2,2024-04-08,72
20,8,Shampoo,2,2024-04-08,58
35,7,Milk,3,2024-04-08,59
43,10,Blanket,1,2024-04-08,2
30,8,Shampoo,5,2024-04-08,93
22,7,Milk,3,2024-04-08,49
45,7,Milk,2,2024-04-08,69
28,8,Shampoo,2,2024-04-08,72
33,3,Heater,2,2024-04-08,51
40,8,Shampoo,1,2024-04-08,49
44,9,Mango Juice,4,2024-04-08,71
24,8,Shampoo,5,2024-04-08,23
38,6,Flour,2,2024-04-08,2
49,3,Heater,1,2024-04-08,10
12,1,Ice Cream,3,2024-04-08,18
21,1,Ice Cream,4,2024-04-08,26
21,5,Rice,3,2024-04-08,46
24,7,Milk,3,2024-04-08,42
18,1,Ice Cream,4,2024-04-08,78
24,6,Flour,2,2024-04-08,37
10,1,Ice Cream,3,2024-04-08,11
29,3,Heater,2,2024-04-08,27
50,7,Milk,1,2024-04-08,80
32,5,Rice,5,2024-04-08,73
20,6,Flour,2,2024-04-08,26
4,5,Rice,3,2024-04-08,52
47,4,Soup,1,2024-04-08,62
14,6,Flour,2,2024-04-08,10
34,9,Mango Juice,5,2024-04-08,1
32,2,Cold Drink,3,2024-04-08,56
31,7,Milk,5,2024-04-08,85
47,4,Soup,2,2024-04-08,42
4,9,Mango Juice,5,2024-04-08,86
21,6,Flour,2,2024-04-08,59
45,5,Rice,3,2024-04-08,23
26,8,Shampoo,2,2024-04-08,36
31,1,Ice Cream,3,2024-04-09,7
25,4,Soup,1,2024-04-09,40
45,1,Ice Cream,3,2024-04-09,67
6,7,Milk,2,2024-04-09,61
40,5,Rice,2,2024-04-09,81
37,8,Shampoo,3,2024-04-09,29
40,6,Flour,4,2024-04-09,52
36,7,Milk,5,2024-04-09,98
42,2,Cold Drink,3,2024-04-09,8
19,3,Heater,1,2024-04-09,75
41,6,Flour,3,2024-04-09,97
31,1,Ice Cream,5,2024-04-09,10
4,1,Ice Cream,3,2024-04-09,11
28,7,Milk,4,2024-04-09,84
2,8,Shampoo,2,2024-04-09,44
10,1,Ice Cream,4,2024-04-09,71
7,9,Mango Juice,5,2024-04-09,61
37,9,Mango Juice,4,2024-04-09,93
24,4,Soup,2,2024-04-09,88
44,2,Cold Drink,1,2024-04-09,20
1,6,Flour,2,2024-04-09,66
21,2,Cold Drink,2,2024-04-09,10
21,9,Mango Juice,3,2024-04-09,84
49,6,Flour,3,2024-04-09,25
44,5,Rice,3,2024-04-09,90
10,9,Mango Juice,2,2024-04-09,71
40,1,Ice Cream,2,2024-04-09,92
29,6,Flour,4,2024-04-09,17
4,7,Milk,4,2024-04-09,33
31,6,Flour,2,2024-04-09,56
22,8,Shampoo,4,2024-04-09,41
15,7,Milk,2,2024-04-09,70
10,8,Shampoo,2,2024-04-09,8
40,3,Heater,2,2024-04-09,58
3,5,Rice,4,2024-04-09,8
27,3,Heater,1,2024-04-09,50
33,9,Mango Juice,3,2024-04-09,61
14,4,Soup,1,2024-04-09,4
12,9,Mango Juice,3,2024-04-09,8
2,3,Heater,1,2024-04-09,10
15,5,Rice,4,2024-04-09,33
24,2,Cold Drink,2,2024-04-09,75
19,5,Rice,5,2024-04-09,53
15,2,Cold Drink,4,2024-04-09,1
47,6,Flour,2,2024-04-09,23
28,1,Ice Cream,3,2024-04-09,14
47,10,Blanket,1,2024-04-09,48
32,10,Blanket,1,2024-04-09,69
13,3,Heater,1,2024-04-09,52
44,5,Rice,3,2024-04-09,96
27,5,Rice,2,2024-04-09,58
16,4,Soup,1,2024-04-09,92
25,1,Ice Cream,5,2024-04-09,56
9,1,Ice Cream,1,2024-04-09,6
23,6,Flour,4,2024-04-09,53
47,7,Milk,2,2024-04-09,48
17,6,Flour,3,2024-04-09,22
17,8,Shampoo,4,2024-04-09,38
44,1,Ice Cream,4,2024-04-09,5
28,9,Mango Juice,4,2024-04-09,67
38,6,Flour,5,2024-04-09,54
32,9,Mango Juice,3,2024-04-09,38
45,7,Milk,1,2024-04-09,73
42,5,Rice,2,2024-04-09,90
34,3,Heater,1,2024-04-09,74
25,3,Heater,2,2024-04-09,75
34,2,Cold Drink,4,2024-04-09,80
6,6,Flour,2,2024-04-09,100
36,8,Shampoo,5,2024-04-09,5
48,3,Heater,1,2024-04-09,39
36,8,Shampoo,2,2024-04-09,79
50,3,Heater,1,2024-04-09,7
4,7,Milk,5,2024-04-09,69
16,7,Milk,2,2024-04-09,87
4,1,Ice Cream,2,2024-04-09,48
10,5,Rice,5,2024-04-09,95
48,8,Shampoo,2,2024-04-09,93
32,5,Rice,3,2024-04-09,80
39,3,Heater,1,2024-04-09,6
14,1,Ice Cream,2,2024-04-10,61
33,1,Ice Cream,2,2024-04-10,60
42,1,Ice Cream,2,2024-04-10,38
2,6,Flour,2,2024-04-10,38
35,9,Mango Juice,5,2024-04-10,20
28,3,Heater,1,2024-04-10,20
4,1,Ice Cream,2,2024-04-10,38
11,10,Blanket,1,2024-04-10,72
47,9,Mango Juice,1,2024-04-10,56
4,6,Flour,3,2024-04-10,83
36,1,Ice Cream,2,2024-04-10,47
24,7,Milk,2,2024-04-10,63
40,5,Rice,5,2024-04-10,98
7,6,Flour,5,2024-04-10,11
24,6,Flour,4,2024-04-10,98
15,9,Mango Juice,5,2024-04-10,61
29,7,Milk,2,2024-04-10,21
31,6,Flour,4,2024-04-10,76
6,9,Mango Juice,5,2024-04-10,69
3,5,Rice,4,2024-04-10,38
47,9,Mango Juice,1,2024-04-10,8
48,1,Ice Cream,1,2024-04-10,94
25,5,Rice,5,2024-04-10,64
31,1,Ice Cream,4,2024-04-10,86
21,8,Shampoo,3,2024-04-10,88
18,6,Flour,5,2024-04-10,83
30,7,Milk,1,2024-04-10,76
42,8,Shampoo,2,2024-04-10,45
5,5,Rice,4,2024-04-10,90
12,4,Soup,1,2024-04-10,28
43,2,Cold Drink,1,2024-04-10,82
8,6,Flour,4,2024-04-10,70
50,7,Milk,5,2024-04-10,45
37,1,Ice Cream,2,2024-04-10,74
18,1,Ice Cream,3,2024-04-10,91
26,7,Milk,3,2024-04-10,83
25,8,Shampoo,3,2024-04-10,72
40,6,Flour,3,2024-04-10,27
13,8,Shampoo,4,2024-04-10,33
18,7,Milk,3,2024-04-10,11
25,8,Shampoo,1,2024-04-10,24
5,7,Milk,2,2024-04-10,17
8,1,Ice Cream,2,2024-04-10,25
34,3,Heater,1,2024-04-10,84
32,3,Heater,1,2024-04-10,69
10,6,Flour,4,2024-04-10,78
23,9,Mango Juice,5,2024-04-10,81
35,1,Ice Cream,5,2024-04-10,52
28,2,Cold Drink,2,2024-04-10,11
1,6,Flour,3,2024-04-10,55
36,2,Cold Drink,3,2024-04-10,3
47,6,Flour,2,2024-04-10,82
18,8,Shampoo,4,2024-04-10,88
25,10,Blanket,2,2024-04-10,51
34,5,Rice,3,2024-04-10,54
15,4,Soup,1,2024-04-10,58
15,9,Mango Juice,1,2024-04-10,64
5,9,Mango Juice,2,2024-04-11,99
25,8,Shampoo,3,2024-04-11,5
32,1,Ice Cream,5,2024-04-11,9
29,9,Mango Juice,2,2024-04-11,75
19,10,Blanket,1,2024-04-11,88
26,1,Ice Cream,2,2024-04-11,23
7,9,Mango Juice,2,2024-04-11,92
43,8,Shampoo,4,2024-04-11,20
41,2,Cold Drink,1,2024-04-11,26
4,9,Mango Juice,5,2024-04-11,67
27,5,Rice,2,2024-04-11,11
34,10,Blanket,2,2024-04-11,47
28,7,Milk,3,2024-04-11,23
28,5,Rice,3,2024-04-11,72
26,5,Rice,2,2024-04-11,90
47,5,Rice,4,2024-04-11,33
10,8,Shampoo,5,2024-04-11,49
40,2,Cold Drink,4,2024-04-11,39
47,5,Rice,4,2024-04-11,47
28,7,Milk,2,2024-04-11,88
18,7,Milk,4,2024-04-11,96
43,6,Flour,3,2024-04-11,64
34,7,Milk,1,2024-04-11,79
30,6,Flour,5,2024-04-11,71
46,7,Milk,4,2024-04-11,13
28,1,Ice Cream,4,2024-04-11,34
22,5,Rice,3,2024-04-11,52
1,3,Heater,1,2024-04-11,27
17,3,Heater,2,2024-04-11,63
35,9,Mango Juice,2,2024-04-11,20
38,2,Cold Drink,2,2024-04-11,36
23,1,Ice Cream,2,2024-04-11,60
4,8,Shampoo,2,2024-04-11,92
50,8,Shampoo,3,2024-04-11,74
26,10,Blanket,1,2024-04-11,71
26,6,Flour,5,2024-04-11,25
17,5,Rice,2,2024-04-11,66
27,5,Rice,3,2024-04-11,98
26,8,Shampoo,3,2024-04-11,98
5,6,Flour,4,2024-04-11,86
21,7,Milk,5,2024-04-11,59
43,3,Heater,1,2024-04-11,81
13,5,Rice,4,2024-04-11,9
47,5,Rice,3,2024-04-11,59
10,3,Heater,1,2024-04-11,38
45,6,Flour,2,2024-04-11,89
39,4,Soup,1,2024-04-11,24
32,9,Mango Juice,2,2024-04-11,85
28,9,Mango Juice,3,2024-04-11,76
12,5,Rice,2,2024-04-11,9
48,6,Flour,4,2024-04-11,88
43,9,Mango Juice,1,2024-04-11,68
25,3,Heater,1,2024-04-11,97
45,8,Shampoo,2,2024-04-11,39
24,6,Flour,2,2024-04-11,32
28,6,Flour,2,2024-04-11,24
1,3,Heater,2,2024-04-11,38
35,5,Rice,1,2024-04-11,27
28,3,Heater,2,2024-04-11,74
45,2,Cold Drink,4,2024-04-11,99
46,1,Ice Cream,4,2024-04-11,3
20,3,Heater,1,2024-04-11,31
45,6,Flour,4,2024-04-11,97
6,5,Rice,3,2024-04-11,18
5,7,Milk,3,2024-04-11,46
43,8,Shampoo,1,2024-04-11,72
26,10,Blanket,2,2024-04-11,25
18,9,Mango Juice,4,2024-04-11,99
30,3,Heater,2,2024-04-11,51
10,5,Rice,3,2024-04-11,7
26,6,Flour,5,2024-04-11,24
42,2,Cold Drink,5,2024-04-11,80
31,2,Cold Drink,1,2024-04-11,98
18,8,Shampoo,5,2024-04-11,95
14,10,Blanket,1,2024-04-11,16
18,7,Milk,4,2024-04-11,42
26,3,Heater,2,2024-04-11,34
18,6,Flour,3,2024-04-11,1
4,7,Milk,3,2024-04-11,1
25,8,Shampoo,5,2024-04-11,31
9,4,Soup,2,2024-04-11,15
45,7,Milk,4,2024-04-11,47
17,10,Blanket,1,2024-04-11,41
43,1,Ice Cream,3,2024-04-11,33
40,3,Heater,1,2024-04-11,41
32,6,Flour,1,2024-04-11,10
28,2,Cold Drink,3,2024-04-11,6
20,8,Shampoo,5,2024-04-11,63
32,9,Mango Juice,5,2024-04-11,23
19,1,Ice Cream,3,2024-04-11,7
12,5,Rice,1,2024-04-11,65
9,4,Soup,1,2024-04-11,4
20,10,Blanket,1,2024-04-11,35
48,10,Blanket,1,2024-04-11,66
21,7,Milk,3,2024-04-11,95
16,8,Shampoo,3,2024-04-11,61
8,9,Mango Juice,5,2024-04-11,50
10,7,Milk,5,2024-04-11,50
10,9,Mango Juice,1,2024-04-11,75
48,5,Rice,5,2024-04-11,43
1,9,Mango Juice,4,2024-04-11,43
10,8,Shampoo,2,2024-04-12,39
27,6,Flour,4,2024-04-12,17
28,4,Soup,1,2024-04-12,86
46,1,Ice Cream,3,2024-04-12,10
50,5,Rice,2,2024-04-12,71
38,7,Milk,2,2024-04-12,70
18,2,Cold Drink,4,2024-04-12,97
44,9,Mango Juice,1,2024-04-12,94
26,8,Shampoo,4,2024-04-12,19
27,3,Heater,1,2024-04-12,15
31,6,Flour,1,2024-04-12,29
36,8,Shampoo,3,2024-04-12,57
42,9,Mango Juice,4,2024-04-12,86
7,1,Ice Cream,3,2024-04-12,53
43,8,Shampoo,2,2024-04-12,46
32,5,Rice,5,2024-04-12,54
43,8,Shampoo,1,2024-04-12,70
19,1,Ice Cream,4,2024-04-12,42
31,1,Ice Cream,2,2024-04-12,44
22,9,Mango Juice,2,2024-04-12,85
45,10,Blanket,1,2024-04-12,40
17,8,Shampoo,3,2024-04-12,80
28,2,Cold Drink,4,2024-04-12,6
37,3,Heater,2,2024-04-12,77
5,9,Mango Juice,4,2024-04-12,47
50,7,Milk,2,2024-04-12,69
34,1,Ice Cream,3,2024-04-12,27
4,1,Ice Cream,2,2024-04-12,98
20,1,Ice Cream,4,2024-04-12,100
4,8,Shampoo,1,2024-04-12,54
11,5,Rice,5,2024-04-12,25
42,8,Shampoo,2,2024-04-12,5
30,5,Rice,4,2024-04-12,21
19,9,Mango Juice,1,2024-04-12,45
31,8,Shampoo,4,2024-04-12,68
29,6,Flour,2,2024-04-12,22
44,7,Milk,4,2024-04-12,98
34,5,Rice,3,2024-04-12,3
17,7,Milk,3,2024-04-12,8
31,2,Cold Drink,3,2024-04-12,10
50,5,Rice,1,2024-04-12,90
24,9,Mango Juice,1,2024-04-12,84
31,3,Heater,1,2024-04-12,26
14,7,Milk,3,2024-04-12,23
30,9,Mango Juice,2,2024-04-12,19
29,5,Rice,2,2024-04-12,86
6,9,Mango Juice,5,2024-04-12,64
49,5,Rice,2,2024-04-12,56
44,1,Ice Cream,5,2024-04-12,3
4,6,Flour,1,2024-04-12,56
44,7,Milk,2,2024-04-12,24
46,5,Rice,1,2024-04-12,97
18,5,Rice,2,2024-04-12,72
38,2,Cold Drink,2,2024-04-12,97
47,1,Ice Cream,3,2024-04-12,22
29,8,Shampoo,3,2024-04-12,42
40,6,Flour,3,2024-04-12,40
48,7,Milk,4,2024-04-12,86
25,7,Milk,1,2024-04-12,52
12,10,Blanket,1,2024-04-12,88
37,1,Ice Cream,2,2024-04-12,31
27,9,Mango Juice,2,2024-04-12,24
43,6,Flour,3,2024-04-12,45
41,7,Milk,5,2024-04-12,50
44,8,Shampoo,2,2024-04-12,56
25,6,Flour,2,2024-04-12,11
4,8,Shampoo,2,2024-04-12,57
32,4,Soup,1,2024-04-12,54
40,7,Milk,2,2024-04-13,52
44,7,Milk,1,2024-04-13,49
30,7,Milk,2,2024-04-13,85
26,8,Shampoo,2,2024-04-13,80
3,5,Rice,4,2024-04-13,39
3,4,Soup,1,2024-04-13,56
7,2,Cold Drink,2,2024-04-13,85
14,6,Flour,2,2024-04-13,43
41,2,Cold Drink,1,2024-04-13,43
36,7,Milk,5,2024-04-13,67
50,1,Ice Cream,3,2024-04-13,25
18,2,Cold Drink,2,2024-04-13,28
7,9,Mango Juice,3,2024-04-13,69
18,5,Rice,1,2024-04-13,67
16,9,Mango Juice,3,2024-04-13,8
25,7,Milk,5,2024-04-13,39
9,1,Ice Cream,3,2024-04-13,51
36,6,Flour,1,2024-04-13,79
47,8,Shampoo,4,2024-04-13,56
44,7,Milk,3,2024-04-13,14
18,9,Mango Juice,2,2024-04-13,50
21,2,Cold Drink,2,2024-04-13,46
44,7,Milk,3,2024-04-13,63
24,6,Flour,2,2024-04-13,40
15,7,Milk,3,2024-04-13,46
5,8,Shampoo,5,2024-04-13,87
17,5,Rice,4,2024-04-13,92
19,8,Shampoo,4,2024-04-13,21
35,3,Heater,2,2024-04-13,70
7,10,Blanket,1,2024-04-13,23
29,7,Milk,3,2024-04-13,30
30,8,Shampoo,2,2024-04-13,26
8,8,Shampoo,2,2024-04-13,12
4,9,Mango Juice,3,2024-04-13,58
9,7,Milk,5,2024-04-13,28
32,2,Cold Drink,2,2024-04-13,97
16,1,Ice Cream,1,2024-04-13,67
46,8,Shampoo,2,2024-04-13,31
23,10,Blanket,2,2024-04-13,96
6,2,Cold Drink,2,2024-04-13,55
7,2,Cold Drink,3,2024-04-13,51
39,9,Mango Juice,2,2024-04-13,87
20,7,Milk,2,2024-04-13,64
5,5,Rice,2,2024-04-13,46
18,6,Flour,2,2024-04-13,59
11,1,Ice Cream,2,2024-04-13,76
38,6,Flour,4,2024-04-13,42
32,9,Mango Juice,4,2024-04-13,55
45,5,Rice,2,2024-04-13,56
29,2,Cold Drink,3,2024-04-13,25
46,1,Ice Cream,3,2024-04-13,20
22,5,Rice,3,2024-04-13,35
37,8,Shampoo,3,2024-04-13,6
22,1,Ice Cream,4,2024-04-13,41
23,1,Ice Cream,4,2024-04-13,72
38,8,Shampoo,2,2024-04-13,33
2,6,Flour,3,2024-04-13,14
27,1,Ice Cream,2,2024-04-13,2
20,1,Ice Cream,2,2024-04-13,11
39,5,Rice,3,2024-04-13,47
50,8,Shampoo,2,2024-04-13,23
4,10,Blanket,1,2024-04-13,71
5,1,Ice Cream,3,2024-04-13,2
28,8,Shampoo,3,2024-04-13,46
1,9,Mango Juice,3,2024-04-13,84
24,6,Flour,2,2024-04-13,27
42,10,Blanket,1,2024-04-13,74
8,7,Milk,5,2024-04-13,53
21,2,Cold Drink,3,2024-04-13,98
2,1,Ice Cream,4,2024-04-13,63
15,9,Mango Juice,4,2024-04-13,75
25,3,Heater,2,2024-04-13,80
5,2,Cold Drink,5,2024-04-13,39
9,1,Ice Cream,2,2024-04-13,81
21,4,Soup,1,2024-04-13,37
47,4,Soup,1,2024-04-13,29
11,5,Rice,3,2024-04-13,16
21,1,Ice Cream,4,2024-04-13,20
28,3,Heater,2,2024-04-13,40
10,1,Ice Cream,4,2024-04-13,84
27,1,Ice Cream,2,2024-04-13,61
12,1,Ice Cream,5,2024-04-13,12
17,7,Milk,5,2024-04-13,94
26,6,Flour,4,2024-04-13,48
15,7,Milk,2,2024-04-13,22
35,2,Cold Drink,5,2024-04-13,1
36,9,Mango Juice,4,2024-04-14,27
16,7,Milk,2,2024-04-14,68
24,7,Milk,1,2024-04-14,83
18,2,Cold Drink,3,2024-04-14,79
17,4,Soup,1,2024-04-14,62
38,2,Cold Drink,3,2024-04-14,64
28,2,Cold Drink,2,2024-04-14,8
44,9,Mango Juice,4,2024-04-14,25
44,4,Soup,1,2024-04-14,66
22,10,Blanket,1,2024-04-14,97
35,8,Shampoo,1,2024-04-14,78
27,9,Mango Juice,1,2024-04-14,77
12,5,Rice,4,2024-04-14,68
23,5,Rice,2,2024-04-14,9
9,2,Cold Drink,3,2024-04-14,21
19,7,Milk,3,2024-04-14,68
40,10,Blanket,1,2024-04-14,70
39,5,Rice,2,2024-04-14,32
29,7,Milk,4,2024-04-14,82
49,7,Milk,5,2024-04-14,92
38,10,Blanket,1,2024-04-14,85
35,7,Milk,1,2024-04-14,30
45,2,Cold Drink,2,2024-04-14,72
32,1,Ice Cream,4,2024-04-14,100
2,8,Shampoo,4,2024-04-14,78
18,10,Blanket,2,2024-04-14,75
36,5,Rice,2,2024-04-14,62
33,8,Shampoo,3,2024-04-14,69
46,4,Soup,2,2024-04-14,17
2,8,Shampoo,1,2024-04-14,4
24,1,Ice Cream,3,2024-04-14,23
29,10,Blanket,1,2024-04-14,4
14,1,Ice Cream,5,2024-04-14,73
34,1,Ice Cream,3,2024-04-14,13
31,1,Ice Cream,5,2024-04-14,48
28,5,Rice,1,2024-04-14,98
20,9,Mango Juice,1,2024-04-14,86
33,5,Rice,2,2024-04-14,73
10,7,Milk,5,2024-04-14,53
40,3,Heater,1,2024-04-14,99
7,6,Flour,3,2024-04-14,88
12,6,Flour,4,2024-04-14,2
29,9,Mango Juice,4,2024-04-14,44
44,2,Cold Drink,2,2024-04-14,81
47,9,Mango Juice,3,2024-04-14,17
15,8,Shampoo,2,2024-04-14,25
36,5,Rice,3,2024-04-14,61
12,7,Milk,5,2024-04-14,30
34,2,Cold Drink,2,2024-04-14,48
41,7,Milk,2,2024-04-14,71
39,2,Cold Drink,3,2024-04-14,77
10,9,Mango Juice,1,2024-04-14,52
4,7,Milk,4,2024-04-14,95
37,9,Mango Juice,5,2024-04-14,9
19,10,Blanket,1,2024-04-14,1
20,1,Ice Cream,3,2024-04-14,67
